ankle_torque,q_knee,q_ankle,a_tibialis,a_soleus,a_gastrocnemius,fiber_length_tibialis,fiber_length_soleus,fiber_length_gastrocnemius,pennation_angle_tibialis,pennation_angle_soleus,pennation_angle_gastrocnemius,tendon_length_tibialis,tendon_length_soleus,tendon_length_gastrocnemius
57.97640574392715,0.0,-10.0,0.01,0.4,0.3709916581317118,0.08589890273757017,0.03394708122773821,0.03885472520739296,5.6308937482599974,37.55929838657884,19.849144939103212,0.22153174552506993,0.24962030033866256,0.3819018653280229
101.24183918945084,0.0,-10.0,0.01,0.9,0.9187962143520164,0.08589890273757017,0.032236450996270365,0.03666551565355674,5.6308937482599974,39.93586483587218,21.089033378981473,0.22153174552506993,0.25181319487068643,0.3842384781586396
21.01564746265416,0.0,-10.0,0.01,0.1247653346366633,0.1,0.08589890273757017,0.03589027600263354,0.04173296775704062,5.6308937482599974,35.21020070561843,18.428867598742304,0.22153174552506993,0.2472070560186952,0.3788554564214781
34.63901974182288,0.0,-10.0,0.01,0.2063981465460308,0.2,0.08589890273757017,0.035167423380191735,0.04033441996411133,5.6308937482599974,36.045612808086965,19.092148305333787,0.22153174552506993,0.24809635003987765,0.38033245183778935
48.51338223085865,0.0,-10.0,0.01,0.3137697936590399,0.3,0.08589890273757017,0.034424783028319784,0.039375549700776336,5.6308937482599974,36.95038383171711,19.575799329150197,0.22153174552506993,0.24902014386858687,0.3813486205921586
59.089806664259285,0.0,-10.0,0.01,0.4026174994879254,0.4,0.08589890273757017,0.033933876782950394,0.03866911643032256,5.6308937482599974,37.576444676148725,19.948454220417037,0.22153174552506993,0.2496369593309409,0.38209925939770867
102.27547371019003,0.0,-10.0,0.01,0.9261043454272662,0.9,0.08589890273757017,0.032175828514713754,0.0367133841847279,5.6308937482599974,40.026300528195456,21.060226426519172,0.22153174552506993,0.25189230996069545,0.3841871783295429
-0.9093593896202357,0.0,0.0,0.1,0.01,0.01,0.07658962145149546,0.04488515317790218,0.052375506747887504,6.317949772334971,27.45378396753983,14.589442573728602,0.2230956459191742,0.2455694951102285,0.3768833230660542
-4.16625817003859,0.0,0.0,0.2,0.01,0.01,0.07525051081621179,0.04488515317790218,0.052375506747887504,6.430850327704034,27.45378396753983,14.589442573728602,0.22444308628661214,0.2455694951102285,0.3768833230660542
-7.32420199031244,0.0,0.0,0.3,0.01,0.01,0.07417853743565903,0.04488515317790218,0.052375506747887504,6.524185059913829,27.45378396753983,14.589442573728602,0.22552194654072916,0.2455694951102285,0.3768833230660542
-10.396336817300686,0.0,0.0,0.4,0.01,0.01,0.07328660955638217,0.04488515317790218,0.052375506747887504,6.603938387925278,27.45378396753983,14.589442573728602,0.2264197596711662,0.2455694951102285,0.3768833230660542
-24.680499114095845,0.0,0.0,0.9,0.01,0.01,0.07027599397605362,0.04488515317790218,0.052375506747887504,6.888192676129986,27.45378396753983,14.589442573728602,0.22945135516192294,0.2455694951102285,0.3768833230660542
24.007563822264082,0.0,0.0,0.01,0.1,0.1082177012392873,0.07816385858994765,0.043355249950311106,0.049581623242282,6.190202294374796,28.509321777560157,15.43142735042679,0.2215119847434086,0.2473018477063394,0.37977582723343617
43.86019838133102,0.0,0.0,0.01,0.2,0.1861872028258322,0.07816385858994765,0.04210319808315242,0.047935789340457516,6.190202294374796,29.438929511929196,15.975166219385015,0.2215119847434086,0.2487329810989627,0.3814854523568595
63.21801215578438,0.0,0.0,0.01,0.3,0.2724584114361717,0.07816385858994765,0.04112467456459517,0.046476437140592554,6.190202294374796,30.211291764870776,16.490871030062127,0.2215119847434086,0.24986087463671247,0.38300538532887535
82.39882289205369,0.0,0.0,0.01,0.4,0.3709916581317118,0.07816385858994765,0.040321945733114616,0.04513984366888056,6.190202294374796,30.87773509978622,16.99377235958556,0.2215119847434086,0.25079292644279794,0.3844011316521931
165.70654584725926,0.0,0.0,0.01,0.9,0.9187962143520164,0.07816385858994765,0.03766543139479376,0.041051494702702654,6.190202294374796,33.32612956190746,18.746094829728058,0.2215119847434086,0.25392820616185724,0.3886962165778346
26.612858710793073,0.0,0.0,0.01,0.1247653346366633,0.1,0.07816385858994765,0.04301130354332836,0.04977885818595456,6.190202294374796,28.758481746173914,15.368771446655153,0.2215119847434086,0.24769371936877718,0.37957124684899207
45.81725662732819,0.0,0.0,0.01,0.2063981465460308,0.2,0.07816385858994765,0.042033795622914566,0.04767998876531376,6.190202294374796,29.492333595332568,16.063183752270227,0.2215119847434086,0.24881269439326936,0.38175158702665685
66.98825334876372,0.0,0.0,0.01,0.3137697936590399,0.3,0.07816385858994765,0.04100520633782343,0.046071848915335625,6.190202294374796,30.308539864485745,16.639882128664198,0.2215119847434086,0.2499991882898193,0.3834274927647812
84.71842667617977,0.0,0.0,0.01,0.4026174994879254,0.4,0.07816385858994765,0.04030275883913485,0.044799341966442294,6.190202294374796,30.894046890183553,17.126908227364584,0.2215119847434086,0.2508152838040578,0.38475730611239173
167.55028090621343,0.0,0.0,0.01,0.9261043454272662,0.9,0.07816385858994765,0.03756446993650445,0.04113852220028694,6.190202294374796,33.42744356830105,18.70496455751917,0.2215119847434086,0.2540491077861389,0.38860432501996933
1.020018131749682,0.0,10.0,0.1,0.01,0.01,0.06881596026811036,0.05214169403139732,0.06075961143277833,7.035067081718426,23.382726368259966,12.540699998434503,0.22286478103391336,0.24582801562410103,0.37692816035350263
-1.6973070663254741,0.0,10.0,0.2,0.01,0.01,0.0676666423592602,0.05214169403139732,0.06075961143277833,7.155177451354807,23.382726368259966,12.540699998434503,0.22402296717191764,0.24582801562410103,0.37692816035350263
-4.215522003350283,0.0,10.0,0.3,0.01,0.01,0.06676228233330202,0.05214169403139732,0.06075961143277833,7.252618752571579,23.382726368259966,12.540699998434503,0.2249345225321367,0.24582801562410103,0.37692816035350263
-6.564732169663835,0.0,10.0,0.4,0.01,0.01,0.06602232654387998,0.05214169403139732,0.06075961143277833,7.334348027625503,23.382726368259966,12.540699998434503,0.22568051403412523,0.24582801562410103,0.37692816035350263
-16.4658479990678,0.0,10.0,0.9,0.01,0.01,0.06361184203248474,0.05214169403139732,0.06075961143277833,7.613890144470962,23.382726368259966,12.540699998434503,0.2281116469595393,0.24582801562410103,0.37692816035350263
26.02701687370779,0.0,10.0,0.01,0.1,0.1082177012392873,0.07018486110311152,0.05052738297533362,0.05756026313117851,6.897180206819828,24.176627153411975,13.250088112955705,0.2214857008669117,0.24759204956737532,0.380210223821026
47.3949779700708,0.0,10.0,0.01,0.2,0.1861872028258322,0.07018486110311152,0.04910237968459861,0.05569182817673009,6.897180206819828,24.925314201191323,13.703146771575945,0.2214857008669117,0.24915865622254585,0.3821315476131991
69.22111128970806,0.0,10.0,0.01,0.3,0.2724584114361717,0.07018486110311152,0.04793680444063268,0.054042043505661295,6.897180206819828,25.574458003350856,14.130028292972469,0.2214857008669117,0.2504473386465376,0.38383121124500635
91.26815061829494,0.0,10.0,0.01,0.4,0.3709916581317118,0.07018486110311152,0.0469866944901032,0.05250672917570394,6.897180206819828,26.130214598146015,14.552175436002141,0.2214857008669117,0.2515030968157,0.38541589665748527
195.46202895956054,0.0,10.0,0.01,0.9,0.9187962143520164,0.07018486110311152,0.04389800427329819,0.04713439010275775,6.897180206819828,28.125236791605836,16.25424305342956,0.2214857008669117,0.25497303950149636,0.3909877823019233
28.681202102366843,0.0,10.0,0.01,0.1247653346366633,0.1,0.07018486110311152,0.05014225725948836,0.05778561248032125,6.897180206819828,24.374340024740185,13.197480500131013,0.2214857008669117,0.24801453080663696,0.3799787363809772
49.553286340974,0.0,10.0,0.01,0.2063981465460308,0.2,0.07018486110311152,0.04902195708024901,0.05540289472999258,6.897180206819828,24.96900399412197,13.776016305970574,0.2214857008669117,0.24924735463368491,0.3824289922998095
73.52172875402445,0.0,10.0,0.01,0.3137697936590399,0.3,0.07018486110311152,0.04779478728122666,0.05358158619868684,6.897180206819828,25.655961819663112,14.254012704833945,0.2214857008669117,0.2506048348440709,0.3843061640784629
