ankle_torque,q_knee,q_ankle,a_tibialis,a_soleus,a_gastrocnemius,fiber_length_tibialis,fiber_length_soleus,fiber_length_gastrocnemius,pennation_angle_tibialis,pennation_angle_soleus,pennation_angle_gastrocnemius,tendon_length_tibialis,tendon_length_soleus,tendon_length_gastrocnemius
106.3926982886305,0.0,0.0,0.01,0.4026174994879254,0.4,0.07821498823412472,0.040301996188987846,0.04477875047177665,6.24691397693351,30.89651963528576,17.14239835480871,0.22146953919739862,0.25081683134556226,0.38478055115323045
210.85233082324177,0.0,0.0,0.01,0.9261043454272662,0.9,0.07821498823412472,0.037559484361179514,0.04107014794726119,6.24691397693351,33.43447621437861,18.74537312226044,0.22146953919739862,0.2540558085501905,0.38867838659720155
1.1963642685271323,0.0,10.0,0.1,0.01,0.01,0.06879470657971407,0.05213771133141792,0.06077226632982912,7.106467824785226,23.385936936720626,12.543362832415358,0.22289642771538656,0.24583283079078078,0.3769164207122487
-2.4613533151793563,0.0,10.0,0.2,0.01,0.01,0.0675798191284673,0.05213771133141792,0.06077226632982912,7.234898548860423,23.385936936720626,12.543362832415358,0.2241208912992162,0.24583283079078078,0.3769164207122487
-5.900430732399689,0.0,10.0,0.3,0.01,0.01,0.06661934561303845,0.05213771133141792,0.06077226632982912,7.3397767084554495,23.385936936720626,12.543362832415358,0.225089185811631,0.24583283079078078,0.3769164207122487
-9.14717673682486,0.0,10.0,0.4,0.01,0.01,0.06583071181582291,0.05213771133141792,0.06077226632982912,7.428198195847085,23.385936936720626,12.543362832415358,0.22588441410819557,0.24583283079078078,0.3769164207122487
-23.149667921705117,0.0,10.0,0.9,0.01,0.01,0.0632499683073271,0.05213771133141792,0.06077226632982912,7.733102516178878,23.385936936720626,12.543362832415358,0.22848790258325696,0.24583283079078078,0.3769164207122487
32.64271330379821,0.0,10.0,0.01,0.1,0.1082177012392873,0.07023409842021013,0.050529391423524195,0.05757022257214412,6.960098124186957,24.176973173233048,13.253382554147121,0.2214461237886361,0.24759034226357918,0.3802012883128905
59.41726423887576,0.0,10.0,0.01,0.2,0.1861872028258322,0.07023409842021013,0.04910514574579262,0.05569364910127372,6.960098124186957,24.925230868857664,13.708519135368304,0.2214461237886361,0.24915611769926857,0.3821310158375521
86.73621288598532,0.0,10.0,0.01,0.3,0.2724584114361717,0.07023409842021013,0.04794190282910021,0.054037950814211,6.960098124186957,25.57300068342544,14.137139587382455,0.2214461237886361,0.25044221338968425,0.3838368178344485
114.40963928404454,0.0,10.0,0.01,0.4,0.3709916581317118,0.07023409842021013,0.04698932144935,0.05249876731211462,6.960098124186957,26.130138549214045,14.560638183666676,0.2214461237886361,0.25150071087558845,0.3854255519887216
245.2289179017742,0.0,10.0,0.01,0.9,0.9187962143520164,0.07023409842021013,0.04389455606604027,0.04711519086432118,6.960098124186957,28.129272194414252,16.268023658266287,0.2214461237886361,0.25497753799141776,0.391009387266652
35.95358532857398,0.0,10.0,0.01,0.1247653346366633,0.1,0.07023409842021013,0.0501448016719363,0.05779657173885199,6.960098124186957,24.37440385118907,13.200537965375574,0.2214461237886361,0.24801223623470492,0.3799687707933487
62.12643931582336,0.0,10.0,0.01,0.2063981465460308,0.2,0.07023409842021013,0.04902468055433295,0.05540356247400347,6.960098124186957,24.968941211717972,13.78170848360982,0.2214461237886361,0.24924486302836085,0.38242965472574253
92.13635603515145,0.0,10.0,0.01,0.3137697936590399,0.3,0.07023409842021013,0.047799513968896847,0.053576164535249125,6.960098124186957,25.654704467965665,14.261559761832721,0.2214461237886361,0.2506001200075538,0.38431315688806966
117.87739052732908,0.0,10.0,0.01,0.4026174994879254,0.4,0.07023409842021013,0.046966678591505384,0.052098001228376385,6.960098124186957,26.143689512659403,14.675151536220676,0.2214461237886361,0.2515259328308003,0.3858397244716414
247.41503836420213,0.0,10.0,0.01,0.9261043454272662,0.9,0.07023409842021013,0.043777131905605796,0.04724790890779258,6.960098124186957,28.211465065746424,16.221063952823837,0.2214461237886361,0.25511074023046515,0.39087115033174186
